stock_code,stock_name,current_price,ma10,ma20,ma60,vol_ma5,vol_ma20,day_change,month_change,score,selected,conditions,conditions_passed,reasons,data_count
001389,广合科技,216.5,206.21800000000002,194.257,174.22316666666666,16371838.0,10736095.8,-8.746048472075874,21.937482399324114,114.85318159946199,True,"[True, True, True]",3,"['价格在MA20附近 (216.50 > 178.72)', '成交量放大 1.52倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
300852,四会富仕,83.09,63.061,57.86499999999999,50.96666666666667,14549919.8,11843237.85,20.002888503755067,66.88089977907212,112.60562459123611,True,"[True, True, True]",3,"['价格在MA20附近 (83.09 > 53.24)', '成交量放大 1.23倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
603065,宿迁联盛,19.19,18.490999999999996,14.8315,10.352666666666668,46793278.4,41770415.7,-5.281342546890421,128.72467222884384,107.07257389400476,True,"[True, True, True]",3,"['价格在MA20附近 (19.19 > 13.64)', '成交量放大 1.12倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600497,驰宏锌锗,12.22,11.677,10.395,9.643833333333333,419754597.6,292692603.8,0.9083402146986108,22.199999999999996,105.34261963603684,True,"[True, True, True]",3,"['价格在MA20附近 (12.22 > 9.56)', '成交量放大 1.43倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600184,光电股份,31.89,29.028999999999996,27.6435,25.326999999999998,61309910.0,49051173.7,-0.37488284910964786,19.617404351087764,105.18261144233426,True,"[True, True, True]",3,"['价格在MA20附近 (31.89 > 25.43)', '成交量放大 1.25倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600176,中国巨石,70.27,64.928,52.734,40.65116666666666,219854911.4,195013111.45,-3.581229418221732,85.36006330783434,104.57219349998155,True,"[True, True, True]",3,"['价格在MA20附近 (70.27 > 48.52)', '成交量放大 1.13倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
000725,京东方A,8.77,7.473999999999999,6.758500000000001,5.187833333333334,4437440800.4,3718426627.0,1.0368663594469973,56.88729874776386,103.80987567063963,True,"[True, True, True]",3,"['价格在MA20附近 (8.77 > 6.22)', '成交量放大 1.19倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
002859,洁美科技,109.9,100.969,92.68350000000001,65.52233333333335,35942132.8,32423154.55,0.356131860104103,26.729704797047972,103.54581389551653,True,"[True, True, True]",3,"['价格在MA20附近 (109.90 > 85.27)', '成交量放大 1.11倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
603002,宏昌电子,23.78,24.301000000000002,21.0075,16.565,113980889.4,107352450.85,-1.6135705419942137,37.37723859041018,98.7111379414428,True,"[True, True, True]",3,"['价格在MA20附近 (23.78 > 19.33)', '成交量放大 1.06倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
300054,鼎龙股份,100.3,96.35,85.33149999999999,70.00883333333333,64193408.0,54926243.0,-5.3505709162970705,42.47159090909089,98.65352705491927,True,"[True, True, True]",3,"['价格在MA20附近 (100.30 > 78.50)', '成交量放大 1.17倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
600172,黄河旋风,16.39,16.104000000000003,14.5245,11.481333333333332,257450658.6,245762432.55,-2.440476190476193,8.97606382978724,98.55069097665776,True,"[True, False, True]",2,"['价格在MA20附近 (16.39 > 13.36)', '成交量未明显放大 (1.05倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
301217,铜冠铜箔,164.84,178.08499999999998,154.30150000000003,99.1985,47018323.8,42772920.35,-0.13933482764887373,53.48230912476721,98.23437350363162,True,"[True, True, True]",3,"['价格在MA20附近 (164.84 > 141.96)', '成交量放大 1.10倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
301377,鼎泰高科,555.3,596.01,522.7364999999999,340.3795,6419053.8,5862469.3,0.7986930477400511,44.331236679315886,97.62828695617685,True,"[True, True, True]",3,"['价格在MA20附近 (555.30 > 480.92)', '成交量放大 1.09倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
300285,国瓷材料,98.82,95.819,79.12199999999999,52.757333333333335,133067436.6,141306644.55,-4.225625121147525,63.419877625268725,97.46209057824504,True,"[True, False, True]",2,"['价格在MA20附近 (98.82 > 72.79)', '成交量未明显放大 (0.94倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
002636,金安国纪,111.36,111.019,92.9685,59.740333333333325,32234192.0,46550228.5,-7.176794198549641,115.27160255171083,97.2813453780528,True,"[True, False, True]",2,"['价格在MA20附近 (111.36 > 85.53)', '成交量未明显放大 (0.69倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
688048,长光华芯,474.35,421.947,391.36600000000004,362.7618333333333,15555560.4,14572059.75,-5.507968127490037,24.498044670743568,96.15214481861608,True,"[True, True, True]",3,"['价格在MA20附近 (474.35 > 360.06)', '成交量放大 1.07倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
301511,德福科技,155.02,151.807,144.196,100.61716666666668,41097401.8,40034606.15,7.765033020507484,24.4840600658476,95.81382732900119,True,"[True, False, True]",2,"['价格在MA20附近 (155.02 > 132.66)', '成交量未明显放大 (1.03倍)', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
688559,海目星,81.4,78.038,71.55250000000001,64.47033333333333,20228500.4,17603835.0,-3.0028598665395534,35.802469135802475,95.25192465785297,True,"[True, True, True]",3,"['价格在MA20附近 (81.40 > 65.83)', '成交量放大 1.15倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
688041,海光信息,349.9,339.784,310.989,294.7208333333334,45826627.0,41433737.5,-5.509046718876598,22.36832902007413,93.74450397975485,True,"[True, True, True]",3,"['价格在MA20附近 (349.90 > 286.11)', '成交量放大 1.11倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
603519,立霸股份,15.93,15.263000000000002,14.0655,13.843666666666662,8416928.8,7823257.25,4.117647058823515,26.629570747217812,93.01413402037034,True,"[True, True, True]",3,"['价格在MA20附近 (15.93 > 12.94)', '成交量放大 1.08倍', '趋势向上: MA10 > MA20, MA20 > MA60, 价格 > MA60']",81
