date,p_open,p_high,p_low,volume,b_id,b_name,id,platform,quote_rate,p_close,p_prev_close,turnover,trade_date
2020-02-11,899.4,899.927,889.145,68615400000.0,883957,同花顺全A,3222,1,-0.5603,894.135,899.173,783034000000.0,20200211
2020-02-12,891.557,909.037,891.145,66742000000.0,883957,同花顺全A,3223,1,1.6666,909.037,894.135,786188000000.0,20200212
2020-02-13,909.171,912.145,897.702,72922400000.0,883957,同花顺全A,3224,1,-0.9569,900.338,909.037,867255000000.0,20200213
2020-02-14,898.31,908.347,895.068,66664100000.0,883957,同花顺全A,3225,1,0.1552,901.735,900.338,810801000000.0,20200214
2020-02-17,906.448,932.3,906.448,79360400000.0,883957,同花顺全A,3226,1,3.3896,932.3,901.735,935812000000.0,20200217
2020-02-18,934.302,948.191,931.667,83902800000.0,883957,同花顺全A,3227,1,1.7045,948.191,932.3,995604000000.0,20200218
2020-02-19,947.091,953.495,942.895,85166400000.0,883957,同花顺全A,3228,1,-0.5585,942.895,948.191,1035280000000.0,20200219
2020-02-20,944.51,959.65,939.141,89669300000.0,883957,同花顺全A,3229,1,1.777,959.65,942.895,1068100000000.0,20200220
2020-02-21,959.033,974.822,958.434,96351300000.0,883957,同花顺全A,3230,1,1.0004,969.25,959.65,1160850000000.0,20200221
2020-02-24,968.527,983.37,963.836,99021300000.0,883957,同花顺全A,3231,1,1.2176,981.052,969.25,1221720000000.0,20200224
2020-02-25,960.097,979.967,940.898,117106000000.0,883957,同花顺全A,3232,1,-0.2185,978.908,981.052,1414870000000.0,20200225
2020-02-26,966.797,982.438,961.47,115445000000.0,883957,同花顺全A,3233,1,-1.4754,964.465,978.908,1309900000000.0,20200226
2020-02-27,967.99,975.253,955.343,89963700000.0,883957,同花顺全A,3234,1,0.2389,966.769,964.465,1042230000000.0,20200227
2020-02-28,936.645,947.408,915.22,100970000000.0,883957,同花顺全A,3235,1,-5.2875,915.651,966.769,1123080000000.0,20200228
2020-03-02,923.517,956.217,923.517,89914400000.0,883957,同花顺全A,3236,1,4.1241,953.413,915.651,1029000000000.0,20200302
2020-03-03,967.817,980.157,956.625,101115000000.0,883957,同花顺全A,3237,1,1.2357,965.194,953.413,1175700000000.0,20200303
2020-03-04,958.914,975.097,957.387,86627800000.0,883957,同花顺全A,3238,1,1.026,975.097,965.194,991818000000.0,20200304
2020-03-05,986.135,993.274,982.264,103691000000.0,883957,同花顺全A,3239,1,1.8521,993.157,975.097,1170630000000.0,20200305
2020-03-06,982.115,998.1,980.434,90010300000.0,883957,同花顺全A,3240,1,-0.1616,991.552,993.157,956878000000.0,20200306
2020-03-09,977.575,983.157,959.138,99865600000.0,883957,同花顺全A,3241,1,-3.269,959.138,991.552,1085930000000.0,20200309
2020-03-10,944.095,979.573,934.887,97403200000.0,883957,同花顺全A,3242,1,2.1306,979.573,959.138,1081220000000.0,20200310
2020-03-11,981.839,989.152,971.115,88159000000.0,883957,同花顺全A,3243,1,-0.8634,971.115,979.573,972625000000.0,20200311
2020-03-12,957.045,962.333,944.266,77183800000.0,883957,同花顺全A,3244,1,-1.8802,952.856,971.115,836200000000.0,20200312
2020-03-13,904.962,948.269,904.553,89463200000.0,883957,同花顺全A,3245,1,-1.197,941.45,952.856,966322000000.0,20200313
2020-03-16,950.003,951.5,903.15,87177700000.0,883957,同花顺全A,3246,1,-3.8247,905.442,941.45,963029000000.0,20200316
2020-03-17,909.373,917.797,873.004,75471100000.0,883957,同花顺全A,3247,1,-0.2865,902.848,905.442,817817000000.0,20200317
2020-03-18,910.29,923.07,888.442,74327400000.0,883957,同花顺全A,3248,1,-1.5956,888.442,902.848,836760000000.0,20200318
2020-03-19,886.295,898.449,870.692,73098100000.0,883957,同花顺全A,3249,1,0.7294,894.922,888.442,817923000000.0,20200319
2020-03-20,903.108,907.94,893.051,63090300000.0,883957,同花顺全A,3250,1,1.4313,907.731,894.922,714880000000.0,20200320
2020-03-23,885.592,895.235,870.463,63615200000.0,883957,同花顺全A,3251,1,-3.8397,872.877,907.731,686043000000.0,20200323
2020-03-24,887.727,891.184,865.486,65499500000.0,883957,同花顺全A,3252,1,1.9317,889.738,872.877,712313000000.0,20200324
2020-03-25,906.028,910.994,901.566,68915600000.0,883957,同花顺全A,3253,1,2.3368,910.529,889.738,750760000000.0,20200325
2020-03-26,904.536,911.041,900.185,60574700000.0,883957,同花顺全A,3254,1,-1.006,901.369,910.529,636291000000.0,20200326
2020-03-27,910.321,912.684,897.418,58492900000.0,883957,同花顺全A,3255,1,-0.3728,898.009,901.369,631532000000.0,20200327
2020-03-30,885.884,885.884,870.0,59576300000.0,883957,同花顺全A,3256,1,-2.1983,878.268,898.009,632828000000.0,20200330
2020-03-31,884.858,886.249,876.324,53358000000.0,883957,同花顺全A,3257,1,-0.0031,878.241,878.268,561572000000.0,20200331
2020-04-01,875.679,886.46,871.652,54977900000.0,883957,同花顺全A,3258,1,-0.568,873.253,878.241,584529000000.0,20200401
2020-04-02,868.41,891.778,867.803,54575600000.0,883957,同花顺全A,3259,1,2.1214,891.778,873.253,597610000000.0,20200402
2020-04-03,890.422,894.385,883.519,52046800000.0,883957,同花顺全A,3260,1,-0.4942,887.371,891.778,572173000000.0,20200403
2020-04-07,901.211,915.085,901.063,67147500000.0,883957,同花顺全A,3261,1,3.0821,914.721,887.371,731810000000.0,20200407
2020-04-08,911.414,921.701,909.803,63937800000.0,883957,同花顺全A,3262,1,0.4681,919.003,914.721,672899000000.0,20200408
2020-04-09,922.932,929.077,921.58,61406300000.0,883957,同花顺全A,3263,1,0.8548,926.859,919.003,651170000000.0,20200409
2020-04-10,925.842,925.842,902.251,62748500000.0,883957,同花顺全A,3264,1,-2.3172,905.382,926.859,670501000000.0,20200410
2020-04-13,899.496,901.697,891.936,47419100000.0,883957,同花顺全A,3265,1,-0.849,897.695,905.382,498764000000.0,20200413
2020-04-14,900.782,913.777,900.095,53209600000.0,883957,同花顺全A,3266,1,1.7915,913.777,897.695,589076000000.0,20200414
2020-04-15,913.518,916.497,907.442,58426300000.0,883957,同花顺全A,3267,1,-0.6138,908.168,913.777,640704000000.0,20200415
2020-04-16,903.427,913.153,901.457,55009500000.0,883957,同花顺全A,3268,1,0.4208,911.99,908.168,592349000000.0,20200416
2020-04-17,915.961,918.772,910.958,64634100000.0,883957,同花顺全A,3269,1,-0.0248,911.764,911.99,739094000000.0,20200417
2020-04-20,912.888,921.867,911.155,54724600000.0,883957,同花顺全A,3270,1,1.1081,921.867,911.764,613667000000.0,20200420
2020-04-21,918.58,918.58,908.321,58859100000.0,883957,同花顺全A,3271,1,-0.4852,917.394,921.867,645777000000.0,20200421
2020-04-22,910.709,925.86,908.656,56145600000.0,883957,同花顺全A,3272,1,0.9228,925.86,917.394,605608000000.0,20200422
2020-04-23,927.448,929.006,921.996,62886200000.0,883957,同花顺全A,3273,1,-0.3647,922.483,925.86,668566000000.0,20200423
2020-04-24,921.386,921.386,903.549,60696300000.0,883957,同花顺全A,3274,1,-1.754,906.303,922.483,623720000000.0,20200424
2020-04-27,905.704,908.009,898.855,52980100000.0,883957,同花顺全A,3275,1,-0.6738,900.196,906.303,554132000000.0,20200427
2020-04-28,898.727,899.117,857.792,63756600000.0,883957,同花顺全A,3276,1,-2.1191,881.12,900.196,672053000000.0,20200428
2020-04-29,876.938,887.068,875.787,49100900000.0,883957,同花顺全A,3277,1,-0.1353,879.928,881.12,531514000000.0,20200429
2020-04-30,883.371,901.305,883.371,58540500000.0,883957,同花顺全A,3278,1,2.198,899.269,879.928,677322000000.0,20200430
2020-05-06,891.896,915.622,891.1,59567000000.0,883957,同花顺全A,3279,1,1.8185,915.622,899.269,720394000000.0,20200506
2020-05-07,915.822,918.856,912.047,57106900000.0,883957,同花顺全A,3280,1,-0.2007,913.784,915.622,666832000000.0,20200507
2020-05-08,916.963,925.878,916.535,58015500000.0,883957,同花顺全A,3281,1,1.0644,923.51,913.784,686265000000.0,20200508
2020-05-11,926.086,929.203,918.355,57343000000.0,883957,同花顺全A,3282,1,-0.0025,923.487,923.51,683313000000.0,20200511
2020-05-12,922.755,923.2,911.164,50424900000.0,883957,同花顺全A,3283,1,-0.0719,922.823,923.487,597774000000.0,20200512
2020-05-13,919.85,928.468,917.617,48274400000.0,883957,同花顺全A,3284,1,0.5561,927.955,922.823,581006000000.0,20200513
2020-05-14,924.082,927.478,920.441,52139600000.0,883957,同花顺全A,3285,1,-0.7789,920.727,927.955,609571000000.0,20200514
2020-05-15,924.013,927.933,920.409,50546800000.0,883957,同花顺全A,3286,1,0.2488,923.018,920.727,626684000000.0,20200515
2020-05-18,925.066,926.082,916.428,58664400000.0,883957,同花顺全A,3287,1,-0.4196,919.145,923.018,729027000000.0,20200518
2020-05-19,924.516,929.445,922.997,50603500000.0,883957,同花顺全A,3288,1,1.1206,929.445,919.145,639293000000.0,20200519
2020-05-20,928.298,928.518,919.627,55479600000.0,883957,同花顺全A,3289,1,-0.7674,922.312,929.445,686432000000.0,20200520
2020-05-21,923.896,924.711,912.345,52342200000.0,883957,同花顺全A,3290,1,-0.9204,913.823,922.312,625089000000.0,20200521
2020-05-22,912.203,912.203,894.069,50701700000.0,883957,同花顺全A,3291,1,-1.5785,899.398,913.823,590668000000.0,20200522
2020-05-25,897.824,901.072,894.392,41352400000.0,883957,同花顺全A,3292,1,-0.1489,898.059,899.398,490398000000.0,20200525
2020-05-26,900.223,916.931,900.223,44439200000.0,883957,同花顺全A,3293,1,2.1014,916.931,898.059,529856000000.0,20200526
2020-05-27,917.63,919.337,913.098,49114300000.0,883957,同花顺全A,3294,1,-0.1797,915.283,916.931,573012000000.0,20200527
2020-05-28,915.074,917.829,901.063,50333600000.0,883957,同花顺全A,3295,1,-0.3195,912.359,915.283,577482000000.0,20200528
2020-05-29,909.877,921.234,908.002,49677500000.0,883957,同花顺全A,3296,1,0.7687,919.372,912.359,571423000000.0,20200529
2020-06-01,923.928,944.988,923.928,64751000000.0,883957,同花顺全A,3297,1,2.7862,944.988,919.372,760258000000.0,20200601
2020-06-02,947.545,952.04,945.279,67350700000.0,883957,同花顺全A,3298,1,0.5664,950.34,944.988,770614000000.0,20200602
2020-06-03,952.389,957.599,950.406,66966400000.0,883957,同花顺全A,3299,1,0.0922,951.216,950.34,775371000000.0,20200603
2020-06-04,953.242,956.308,949.028,58395800000.0,883957,同花顺全A,3300,1,0.4064,955.082,951.216,650419000000.0,20200604
2020-06-05,955.973,956.641,949.062,55902800000.0,883957,同花顺全A,3301,1,-0.0094,954.992,955.082,631329000000.0,20200605
2020-06-08,958.203,959.256,952.234,58377700000.0,883957,同花顺全A,3302,1,-0.1691,953.377,954.992,676176000000.0,20200608
2020-06-09,953.613,957.941,950.541,53701500000.0,883957,同花顺全A,3303,1,0.4787,957.941,953.377,617783000000.0,20200609
2020-06-10,957.191,957.191,950.716,52358100000.0,883957,同花顺全A,3304,1,-0.2209,955.825,957.941,610119000000.0,20200610
2020-06-11,955.701,963.864,948.537,58812700000.0,883957,同花顺全A,3305,1,-0.3305,952.666,955.825,715229000000.0,20200611
2020-06-12,934.255,956.638,932.343,58930200000.0,883957,同花顺全A,3306,1,0.0828,953.455,952.666,697712000000.0,20200612
2020-06-15,952.871,962.401,951.856,62892800000.0,883957,同花顺全A,3307,1,-0.1677,951.856,953.455,757353000000.0,20200615
2020-06-16,957.744,967.837,957.355,58044100000.0,883957,同花顺全A,3308,1,1.6789,967.837,951.856,708748000000.0,20200616
2020-06-17,969.012,972.384,964.438,61619400000.0,883957,同花顺全A,3309,1,0.4698,972.384,967.837,737092000000.0,20200617
2020-06-18,971.561,973.248,967.32,63688100000.0,883957,同花顺全A,3310,1,-0.0993,971.418,972.384,758336000000.0,20200618
2020-06-19,970.769,977.578,970.194,62139200000.0,883957,同花顺全A,3311,1,0.4554,975.842,971.418,776173000000.0,20200619
2020-06-22,977.084,980.75,975.145,64025900000.0,883957,同花顺全A,3312,1,0.1924,977.72,975.842,824121000000.0,20200622
2020-06-23,977.321,977.913,972.476,57006900000.0,883957,同花顺全A,3313,1,-0.0886,976.854,977.72,754652000000.0,20200623
2020-06-24,977.528,978.747,972.312,53099000000.0,883957,同花顺全A,3314,1,-0.2155,974.749,976.854,727454000000.0,20200624
2020-06-29,972.531,973.215,966.85,54458700000.0,883957,同花顺全A,3315,1,-0.5415,969.471,974.749,715530000000.0,20200629
2020-06-30,973.239,985.21,973.239,53991400000.0,883957,同花顺全A,3316,1,1.5081,984.092,969.471,745351000000.0,20200630
2020-07-01,986.325,989.17,979.684,66579200000.0,883957,同花顺全A,3317,1,0.516,989.17,984.092,905291000000.0,20200701
2020-07-02,988.789,1002.88,986.276,86688400000.0,883957,同花顺全A,3318,1,1.3821,1002.84,989.17,1078820000000.0,20200702
2020-07-03,1004.53,1014.74,1003.33,97038200000.0,883957,同花顺全A,3319,1,1.187,1014.74,1002.84,1170300000000.0,20200703
2020-07-06,1020.8,1054.54,1020.8,133399000000.0,883957,同花顺全A,3320,1,3.9215,1054.54,1014.74,1565400000000.0,20200706
2020-07-07,1063.57,1077.9,1050.54,141067000000.0,883957,同花顺全A,3321,1,0.9929,1065.01,1054.54,1737300000000.0,20200707
2020-07-08,1064.36,1087.71,1059.16,125109000000.0,883957,同花顺全A,3322,1,2.1029,1087.41,1065.01,1536030000000.0,20200708
2020-07-09,1088.74,1116.2,1087.95,137600000000.0,883957,同花顺全A,3323,1,2.6478,1116.2,1087.41,1718050000000.0,20200709
2020-07-10,1113.62,1122.97,1105.51,124976000000.0,883957,同花顺全A,3324,1,-0.6219,1109.26,1116.2,1606260000000.0,20200710
2020-07-13,1113.36,1145.7,1113.36,126437000000.0,883957,同花顺全A,3325,1,3.2855,1145.7,1109.26,1671820000000.0,20200713
2020-07-14,1147.45,1151.84,1119.34,127566000000.0,883957,同花顺全A,3326,1,-0.4463,1140.59,1145.7,1702110000000.0,20200714
2020-07-15,1143.19,1145.91,1107.19,116040000000.0,883957,同花顺全A,3327,1,-2.5429,1111.58,1140.59,1560410000000.0,20200715
2020-07-16,1111.4,1116.74,1060.8,110331000000.0,883957,同花顺全A,3328,1,-4.4714,1061.88,1111.58,1451970000000.0,20200716
2020-07-17,1062.42,1076.56,1050.87,82993500000.0,883957,同花顺全A,3329,1,0.1395,1063.36,1061.88,1093700000000.0,20200717
2020-07-20,1072.61,1099.84,1068.99,90887000000.0,883957,同花顺全A,3330,1,3.4307,1099.84,1063.36,1182960000000.0,20200720
2020-07-21,1102.95,1106.94,1094.67,82972900000.0,883957,同花顺全A,3331,1,0.4855,1105.18,1099.84,1094970000000.0,20200721
2020-07-22,1103.82,1119.3,1100.17,89037300000.0,883957,同花顺全A,3332,1,0.4931,1110.63,1105.18,1183130000000.0,20200722
2020-07-23,1102.82,1109.77,1079.86,93094600000.0,883957,同花顺全A,3333,1,-0.2909,1107.4,1110.63,1235670000000.0,20200723
2020-07-24,1103.52,1108.58,1059.4,99099500000.0,883957,同花顺全A,3334,1,-4.0747,1062.28,1107.4,1334550000000.0,20200724
2020-07-27,1065.35,1069.6,1051.94,69222400000.0,883957,同花顺全A,3335,1,0.0393,1062.69,1062.28,923310000000.0,20200727
2020-07-28,1069.08,1078.33,1066.27,67802400000.0,883957,同花顺全A,3336,1,1.1773,1075.21,1062.69,897806000000.0,20200728
2020-07-29,1072.76,1101.28,1067.92,75962700000.0,883957,同花顺全A,3337,1,2.4253,1101.28,1075.21,1040290000000.0,20200729
2020-07-30,1103.45,1108.74,1098.43,80923200000.0,883957,同花顺全A,3338,1,-0.006,1101.22,1101.28,1091410000000.0,20200730
2020-07-31,1098.77,1114.7,1094.21,83558300000.0,883957,同花顺全A,3339,1,1.2094,1114.54,1101.22,1139810000000.0,20200731
2020-08-03,1122.65,1147.56,1122.65,97306700000.0,883957,同花顺全A,3340,1,2.9628,1147.56,1114.54,1331550000000.0,20200803
2020-08-04,1151.47,1151.47,1137.87,100808000000.0,883957,同花顺全A,3341,1,-0.4512,1142.38,1147.56,1372540000000.0,20200804
2020-08-05,1143.19,1155.7,1133.91,88723300000.0,883957,同花顺全A,3342,1,1.036,1154.21,1142.38,1196540000000.0,20200805
2020-08-06,1154.29,1156.72,1135.97,94683400000.0,883957,同花顺全A,3343,1,-0.1191,1152.84,1154.21,1288970000000.0,20200806
2020-08-07,1149.86,1149.94,1121.79,91148800000.0,883957,同花顺全A,3344,1,-1.2514,1138.41,1152.84,1259420000000.0,20200807
2020-08-10,1135.17,1153.2,1134.2,83204700000.0,883957,同花顺全A,3345,1,0.7857,1147.36,1138.41,1151890000000.0,20200810
2020-08-11,1147.55,1149.63,1124.99,86687400000.0,883957,同花顺全A,3346,1,-1.8449,1126.19,1147.36,1131080000000.0,20200811
2020-08-12,1121.92,1124.02,1094.59,82714100000.0,883957,同花顺全A,3347,1,-0.6763,1118.57,1126.19,1077920000000.0,20200812
2020-08-13,1121.42,1130.89,1120.43,72676600000.0,883957,同花顺全A,3348,1,0.6115,1125.41,1118.57,872111000000.0,20200813
2020-08-14,1123.6,1134.08,1115.19,69370800000.0,883957,同花顺全A,3349,1,0.756,1133.92,1125.41,846363000000.0,20200814
2020-08-17,1135.77,1155.21,1134.22,92002000000.0,883957,同花顺全A,3350,1,1.8776,1155.21,1133.92,1150000000000.0,20200817
2020-08-18,1156.1,1165.55,1154.93,85174600000.0,883957,同花顺全A,3351,1,0.7757,1164.17,1155.21,1079430000000.0,20200818
2020-08-19,1162.74,1164.08,1145.91,88292000000.0,883957,同花顺全A,3352,1,-1.4765,1146.98,1164.17,1083410000000.0,20200819
2020-08-20,1139.04,1145.67,1130.46,72153700000.0,883957,同花顺全A,3353,1,-1.1123,1134.23,1146.98,868090000000.0,20200820
2020-08-21,1138.73,1147.75,1133.77,66982000000.0,883957,同花顺全A,3354,1,0.6771,1141.91,1134.23,842096000000.0,20200821
2020-08-24,1144.12,1151.32,1130.27,67166800000.0,883957,同花顺全A,3355,1,0.5965,1148.72,1141.91,872289000000.0,20200824
2020-08-25,1149.56,1154.27,1144.41,72995900000.0,883957,同花顺全A,3356,1,-0.0394,1148.26,1148.72,911839000000.0,20200825
2020-08-26,1146.99,1148.12,1120.27,75874900000.0,883957,同花顺全A,3357,1,-2.0878,1124.29,1148.26,976114000000.0,20200826
2020-08-27,1123.85,1139.25,1117.76,65030400000.0,883957,同花顺全A,3358,1,1.1694,1137.44,1124.29,835639000000.0,20200827
2020-08-28,1134.74,1148.14,1130.62,71119200000.0,883957,同花顺全A,3359,1,0.8823,1147.47,1137.44,940903000000.0,20200828
2020-08-31,1151.0,1161.31,1148.86,77399200000.0,883957,同花顺全A,3360,1,0.1381,1149.06,1147.47,1032540000000.0,20200831
2020-09-01,1147.97,1155.7,1142.57,64417000000.0,883957,同花顺全A,3361,1,0.5781,1155.7,1149.06,845079000000.0,20200901
2020-09-02,1157.63,1166.59,1149.61,77590500000.0,883957,同花顺全A,3362,1,0.5796,1162.4,1155.7,960779000000.0,20200902
2020-09-03,1161.26,1163.0,1148.39,73735400000.0,883957,同花顺全A,3363,1,-0.8627,1152.37,1162.4,939067000000.0,20200903
2020-09-04,1133.3,1155.45,1130.71,65760200000.0,883957,同花顺全A,3364,1,0.1736,1154.37,1152.37,835389000000.0,20200904
2020-09-07,1154.85,1163.89,1136.55,80003000000.0,883957,同花顺全A,3365,1,-1.1079,1141.58,1154.37,1019840000000.0,20200907
2020-09-08,1142.32,1152.76,1132.5,80430400000.0,883957,同花顺全A,3366,1,0.962,1152.57,1141.58,921416000000.0,20200908
2020-09-09,1140.44,1146.02,1122.47,98749800000.0,883957,同花顺全A,3367,1,-2.6115,1122.47,1152.57,1033140000000.0,20200909
2020-09-10,1127.9,1130.02,1077.59,83988200000.0,883957,同花顺全A,3368,1,-3.7748,1080.1,1122.47,867150000000.0,20200910
2020-09-11,1072.84,1097.57,1072.78,60409500000.0,883957,同花顺全A,3369,1,1.4924,1096.21,1080.1,680525000000.0,20200911
2020-09-14,1101.64,1116.19,1100.21,63255600000.0,883957,同花顺全A,3370,1,1.5884,1113.63,1096.21,769315000000.0,20200914
2020-09-15,1114.8,1117.77,1109.14,58515900000.0,883957,同花顺全A,3371,1,0.2975,1116.94,1113.63,724007000000.0,20200915
2020-09-16,1115.36,1115.36,1103.97,55152100000.0,883957,同花顺全A,3372,1,-0.5876,1110.38,1116.94,678364000000.0,20200916
2020-09-17,1108.89,1122.09,1103.9,55392500000.0,883957,同花顺全A,3373,1,0.3956,1114.77,1110.38,742010000000.0,20200917
2020-09-18,1114.09,1129.13,1111.53,64353800000.0,883957,同花顺全A,3374,1,1.2571,1128.78,1114.77,826714000000.0,20200918
2020-09-21,1130.95,1133.02,1124.11,58234500000.0,883957,同花顺全A,3375,1,-0.179,1126.76,1128.78,750925000000.0,20200921
2020-09-22,1117.02,1124.87,1106.3,55797800000.0,883957,同花顺全A,3376,1,-1.5037,1109.82,1126.76,692583000000.0,20200922
2020-09-23,1113.13,1120.33,1110.09,48660200000.0,883957,同花顺全A,3377,1,0.7048,1117.64,1109.82,658901000000.0,20200923
2020-09-24,1110.27,1110.27,1087.82,54982400000.0,883957,同花顺全A,3378,1,-2.6633,1087.88,1117.64,675779000000.0,20200924
2020-09-25,1091.86,1093.96,1076.87,43626200000.0,883957,同花顺全A,3379,1,-0.5755,1081.62,1087.88,568070000000.0,20200925
2020-09-28,1082.98,1084.23,1065.49,40552500000.0,883957,同花顺全A,3380,1,-1.4676,1065.74,1081.62,530863000000.0,20200928
2020-09-29,1069.82,1078.88,1066.23,40247800000.0,883957,同花顺全A,3381,1,0.7294,1073.52,1065.74,544307000000.0,20200929
2020-09-30,1075.77,1078.74,1065.56,40463900000.0,883957,同花顺全A,3382,1,-0.2374,1070.97,1073.52,539051000000.0,20200930
2020-10-09,1086.79,1103.83,1086.79,50475600000.0,883957,同花顺全A,3383,1,3.0003,1103.1,1070.97,709392000000.0,20201009
2020-10-12,1110.43,1136.13,1110.15,69307400000.0,883957,同花顺全A,3384,1,2.9946,1136.13,1103.1,971075000000.0,20201012
2020-10-13,1135.05,1140.8,1130.22,58078800000.0,883957,同花顺全A,3385,1,0.3419,1140.02,1136.13,827164000000.0,20201013
2020-10-14,1138.83,1138.83,1130.88,58119800000.0,883957,同花顺全A,3386,1,-0.5615,1133.62,1140.02,825457000000.0,20201014
2020-10-15,1133.28,1133.59,1124.95,54357500000.0,883957,同花顺全A,3387,1,-0.734,1125.3,1133.62,750966000000.0,20201015
2020-10-16,1124.46,1127.87,1117.48,51782900000.0,883957,同花顺全A,3388,1,0.0704,1126.09,1125.3,705976000000.0,20201016
2020-10-19,1130.68,1134.41,1118.16,54126500000.0,883957,同花顺全A,3389,1,-0.5001,1120.46,1126.09,738357000000.0,20201019
2020-10-20,1118.59,1132.21,1112.91,47938400000.0,883957,同花顺全A,3390,1,1.0489,1132.21,1120.46,664954000000.0,20201020
2020-10-21,1132.74,1132.77,1116.02,49507300000.0,883957,同花顺全A,3391,1,-1.1194,1119.54,1132.21,706082000000.0,20201021
2020-10-22,1115.4,1120.09,1107.41,46603300000.0,883957,同花顺全A,3392,1,-0.3425,1115.7,1119.54,659532000000.0,20201022
2020-10-23,1115.95,1122.25,1099.03,47532300000.0,883957,同花顺全A,3393,1,-1.3151,1101.03,1115.7,685943000000.0,20201023
2020-10-26,1098.23,1106.95,1088.08,44271500000.0,883957,同花顺全A,3394,1,0.1951,1103.18,1101.03,632364000000.0,20201026
2020-10-27,1099.32,1106.53,1095.34,43536100000.0,883957,同花顺全A,3395,1,0.0518,1103.75,1103.18,629868000000.0,20201027
2020-10-28,1103.27,1107.74,1090.75,49581600000.0,883957,同花顺全A,3396,1,0.1828,1105.77,1103.75,730982000000.0,20201028
2020-10-29,1090.73,1107.29,1088.13,51676400000.0,883957,同花顺全A,3397,1,-0.2961,1102.49,1105.77,772951000000.0,20201029
2020-10-30,1103.39,1104.53,1073.18,60778600000.0,883957,同花顺全A,3398,1,-2.6124,1073.69,1102.49,868935000000.0,20201030
2020-11-02,1074.08,1078.49,1066.93,56565200000.0,883957,同花顺全A,3399,1,0.0932,1074.69,1073.69,805956000000.0,20201102
2020-11-03,1078.05,1096.35,1076.26,55741400000.0,883957,同花顺全A,3400,1,2.0158,1096.35,1074.69,784502000000.0,20201103
2020-11-04,1097.68,1098.8,1086.13,50179500000.0,883957,同花顺全A,3401,1,-0.1869,1094.31,1096.35,728959000000.0,20201104
2020-11-05,1102.17,1113.21,1099.88,59413100000.0,883957,同花顺全A,3402,1,1.7272,1113.21,1094.31,855719000000.0,20201105
2020-11-06,1115.1,1115.1,1096.42,60267300000.0,883957,同花顺全A,3403,1,-0.8828,1103.38,1113.21,878308000000.0,20201106
2020-11-09,1108.34,1129.76,1108.34,74686600000.0,883957,同花顺全A,3404,1,2.1629,1127.24,1103.38,1078630000000.0,20201109
2020-11-10,1130.02,1130.02,1112.14,67400100000.0,883957,同花顺全A,3405,1,-0.8998,1117.1,1127.24,980918000000.0,20201110
2020-11-11,1114.5,1115.56,1103.38,62284100000.0,883957,同花顺全A,3406,1,-1.1516,1104.24,1117.1,866051000000.0,20201111
2020-11-12,1105.54,1109.3,1100.79,51996000000.0,883957,同花顺全A,3407,1,0.1188,1105.55,1104.24,705542000000.0,20201112
2020-11-13,1103.54,1107.21,1096.47,52546400000.0,883957,同花顺全A,3408,1,0.0281,1105.86,1105.55,727071000000.0,20201113
2020-11-16,1109.18,1117.24,1105.46,61645400000.0,883957,同花顺全A,3409,1,1.0287,1117.24,1105.86,800596000000.0,20201116
2020-11-17,1116.54,1116.54,1103.58,64476100000.0,883957,同花顺全A,3410,1,-0.637,1110.12,1117.24,852925000000.0,20201117
2020-11-18,1108.45,1116.76,1107.21,63452400000.0,883957,同花顺全A,3411,1,0.415,1114.73,1110.12,817339000000.0,20201118
2020-11-19,1112.44,1119.21,1108.39,60066300000.0,883957,同花顺全A,3412,1,0.3019,1118.09,1114.73,774052000000.0,20201119
2020-11-20,1116.79,1124.84,1115.45,59167800000.0,883957,同花顺全A,3413,1,0.5432,1124.16,1118.09,750687000000.0,20201120
2020-11-23,1124.74,1132.73,1119.19,77535900000.0,883957,同花顺全A,3414,1,0.3459,1128.05,1124.16,951565000000.0,20201123
2020-11-24,1126.74,1130.71,1125.09,65650000000.0,883957,同花顺全A,3415,1,-0.0332,1127.68,1128.05,826765000000.0,20201124
2020-11-25,1129.42,1129.92,1113.05,69032900000.0,883957,同花顺全A,3416,1,-1.2969,1113.05,1127.68,861999000000.0,20201125
2020-11-26,1111.15,1113.39,1102.57,57340600000.0,883957,同花顺全A,3417,1,-0.4247,1108.33,1113.05,732092000000.0,20201126
2020-11-27,1108.07,1108.07,1096.83,59019500000.0,883957,同花顺全A,3418,1,-0.0535,1107.73,1108.33,723075000000.0,20201127
2020-11-30,1107.81,1115.19,1103.21,75445600000.0,883957,同花顺全A,3419,1,-0.2403,1105.07,1107.73,950019000000.0,20201130
2020-12-01,1103.17,1120.23,1102.39,68251500000.0,883957,同花顺全A,3420,1,1.2937,1119.37,1105.07,864381000000.0,20201201
2020-12-02,1119.81,1122.93,1116.76,69922300000.0,883957,同花顺全A,3421,1,0.2244,1121.88,1119.37,875127000000.0,20201202
2020-12-03,1120.54,1123.02,1114.76,67183000000.0,883957,同花顺全A,3422,1,-0.202,1119.61,1121.88,824546000000.0,20201203
2020-12-04,1117.82,1123.46,1114.57,57530900000.0,883957,同花顺全A,3423,1,0.2123,1121.99,1119.61,748498000000.0,20201204
2020-12-07,1122.68,1122.96,1116.13,57024900000.0,883957,同花顺全A,3424,1,-0.4777,1116.63,1121.99,765673000000.0,20201207
2020-12-08,1116.31,1118.31,1113.4,51859400000.0,883957,同花顺全A,3425,1,-0.2003,1114.39,1116.63,701281000000.0,20201208
